age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
42,2,9,2,12,0,4,1,0,0,40,38,>50K
25,1,13,4,9,1,2,0,0,0,40,38,<=50K
28,2,10,2,6,0,4,1,0,0,40,38,>50K
36,2,6,4,13,1,2,0,0,0,40,38,<=50K
37,2,14,2,3,0,4,1,0,0,40,38,>50K
38,2,9,2,0,0,4,1,0,0,60,38,>50K
52,5,9,5,7,1,4,0,0,0,35,38,<=50K
49,2,9,6,0,4,4,0,0,0,40,38,<=50K
30,2,9,2,13,0,4,1,0,0,40,38,<=50K
70,3,15,2,9,0,4,1,0,0,35,38,>50K
25,2,13,6,3,1,4,0,0,0,40,38,<=50K
59,2,9,2,6,5,4,0,0,0,40,21,>50K
22,2,10,4,2,1,4,1,0,0,40,38,<=50K
41,1,12,5,2,1,4,1,0,0,50,38,<=50K
62,2,9,2,3,0,4,1,0,0,45,38,>50K
54,2,9,4,0,2,4,0,0,0,40,38,<=50K
38,2,9,4,7,4,2,0,0,0,40,38,<=50K
36,2,7,2,6,0,4,1,0,0,40,38,<=50K
74,3,9,2,3,0,4,1,0,0,30,38,>50K
35,4,3,2,7,5,4,0,0,0,15,25,<=50K
41,2,8,0,0,1,0,1,0,0,40,38,<=50K
30,2,11,2,12,5,4,0,0,0,40,38,<=50K
25,2,9,2,6,0,4,1,0,0,48,38,<=50K
48,2,14,2,3,0,4,1,0,0,50,38,>50K
50,4,3,4,12,1,1,0,0,0,15,38,<=50K
19,2,9,4,0,3,4,0,0,0,40,38,<=50K
51,2,10,2,11,0,4,1,0,0,40,38,<=50K
39,2,13,0,0,4,4,1,0,0,40,38,<=50K
20,2,7,4,7,3,4,0,0,0,40,38,<=50K
17,2,7,4,5,3,4,1,0,0,16,38,<=50K
42,2,10,2,11,0,4,1,0,0,50,38,>50K
25,2,10,4,7,2,3,0,0,0,25,6,<=50K
36,2,9,0,0,4,4,0,0,0,40,38,<=50K
65,2,16,6,9,1,4,0,0,0,40,38,<=50K
32,4,13,2,6,0,4,1,0,0,70,38,>50K
33,3,13,4,9,1,4,1,0,0,45,38,<=50K
32,5,10,4,12,4,2,0,0,0,20,38,<=50K
25,2,9,2,13,0,4,1,0,0,40,38,<=50K
41,1,10,0,10,4,4,0,0,0,40,38,<=50K
44,2,9,2,2,0,4,1,0,0,40,38,>50K
36,2,9,0,3,1,4,1,0,0,52,38,<=50K
24,2,7,2,5,0,3,1,0,0,40,38,<=50K
17,2,4,4,11,3,4,1,0,0,8,38,<=50K
32,4,13,0,3,4,2,0,0,0,30,38,<=50K
67,2,7,6,7,1,4,0,0,0,40,38,<=50K
39,2,10,2,3,0,4,1,0,0,40,38,>50K
18,4,10,4,2,1,4,0,0,0,35,38,<=50K
50,4,13,2,2,0,4,1,0,0,45,38,>50K
24,2,6,4,11,1,4,0,0,0,15,38,<=50K
21,1,10,4,0,1,4,0,0,0,40,38,<=50K
24,2,13,4,0,2,1,0,0,0,16,38,<=50K
34,2,11,4,7,3,4,1,0,0,40,38,<=50K
49,4,6,4,2,1,2,1,0,0,32,38,<=50K
50,2,9,0,6,1,0,0,0,0,40,38,<=50K
33,2,12,0,3,3,4,0,0,0,40,38,<=50K
18,2,10,4,0,3,4,1,0,0,40,38,<=50K
45,2,11,0,0,4,4,0,0,0,55,38,>50K
20,2,9,4,11,1,4,0,0,0,35,38,<=50K
64,1,9,6,0,1,4,0,0,0,40,38,<=50K
39,2,16,4,9,1,4,1,0,0,45,38,<=50K
35,2,9,4,2,1,4,1,0,0,70,38,<=50K
21,2,10,4,7,1,4,1,0,0,32,38,<=50K
29,2,12,4,12,1,4,1,0,0,45,38,<=50K
38,5,13,2,3,5,2,0,0,0,30,38,>50K
45,2,9,0,7,4,4,0,0,0,40,38,<=50K
30,4,14,0,9,1,1,1,0,0,50,18,>50K
41,2,10,2,0,5,4,0,0,0,40,38,>50K
37,2,9,4,2,1,1,1,0,0,40,16,<=50K
45,3,9,2,3,0,4,1,0,0,48,38,>50K
20,0,9,4,0,2,4,1,0,0,20,38,<=50K
35,4,10,2,3,0,4,1,0,0,40,38,<=50K
24,2,13,2,9,0,4,1,0,0,50,38,<=50K
19,2,10,4,13,1,4,1,0,0,50,38,<=50K
23,2,9,4,7,3,4,1,0,0,35,38,<=50K
34,2,13,4,9,1,4,0,0,0,45,38,<=50K
36,4,3,2,13,0,4,1,0,0,50,25,>50K
46,2,9,4,5,2,4,1,0,0,5,38,<=50K
38,1,13,2,3,0,4,1,0,0,42,38,>50K
55,1,8,6,0,1,4,0,0,0,40,38,<=50K
27,2,10,4,0,2,1,1,0,0,40,18,<=50K
48,2,10,2,2,0,4,1,0,0,45,38,>50K
35,2,9,0,7,3,4,0,0,0,50,38,<=50K
47,2,9,2,2,0,4,1,0,0,40,38,<=50K
32,2,10,2,11,0,4,1,0,0,40,38,<=50K
40,2,9,2,5,0,4,1,0,0,46,38,<=50K
41,2,10,2,11,0,4,1,0,0,50,38,>50K
47,0,13,0,9,1,4,1,0,0,40,38,<=50K
21,2,10,4,11,3,2,0,0,0,25,38,<=50K
45,1,14,2,0,0,4,1,0,0,35,38,<=50K
33,2,4,4,7,4,2,0,0,0,14,37,<=50K
68,6,10,3,4,4,4,0,0,0,25,38,<=50K
44,2,15,2,3,0,4,1,0,0,55,38,>50K
49,2,6,2,6,0,4,1,0,0,50,38,<=50K
45,2,16,2,9,0,4,1,0,0,40,30,>50K
29,2,4,2,13,0,4,1,0,0,40,25,<=50K
19,2,9,4,2,2,4,1,0,0,25,25,<=50K
56,2,6,2,5,0,4,1,0,0,40,38,<=50K
55,4,9,2,2,0,4,1,0,0,60,38,<=50K
29,2,9,4,2,1,4,1,0,0,50,38,<=50K
21,2,9,4,8,1,4,0,0,0,25,38,<=50K
52,2,3,4,5,1,4,1,0,0,50,38,<=50K
22,2,9,4,7,3,4,0,0,0,40,38,<=50K
20,2,9,2,0,0,4,1,0,0,60,38,<=50K
31,2,9,4,2,3,2,1,0,0,50,8,<=50K
39,2,9,2,2,0,4,1,0,0,40,38,<=50K
55,2,10,0,12,1,4,0,0,0,40,38,<=50K
35,2,12,5,11,4,4,1,0,0,40,38,<=50K
61,2,14,2,3,0,4,1,0,0,60,38,>50K
18,2,9,4,5,3,4,1,0,0,30,38,<=50K
51,5,13,6,0,1,4,1,0,0,40,38,<=50K
37,4,9,2,6,0,4,1,0,0,40,38,<=50K
32,2,10,4,7,3,4,0,0,0,38,38,<=50K
48,2,9,5,2,4,2,1,0,0,45,38,<=50K
62,2,4,2,13,0,4,1,0,0,53,38,<=50K
28,2,9,4,13,1,4,1,0,0,45,38,<=50K
20,2,10,4,0,3,4,0,0,0,15,38,<=50K
41,2,13,2,4,0,4,1,0,0,40,38,<=50K
29,2,13,4,0,1,2,0,0,0,40,38,<=50K
43,5,13,2,9,0,4,1,0,0,37,38,>50K
20,2,10,4,5,2,4,1,0,0,20,38,<=50K
29,2,13,2,3,0,2,1,0,0,55,38,>50K
51,0,13,6,9,1,2,0,0,0,40,38,<=50K
40,2,11,2,2,0,4,1,0,0,40,38,>50K
26,2,3,4,13,1,4,1,0,0,40,25,<=50K
30,2,13,4,9,3,4,0,0,0,40,38,<=50K
36,2,9,6,7,1,4,0,0,0,40,38,<=50K
42,2,10,4,12,1,4,0,0,0,40,38,>50K
41,2,9,2,5,0,4,1,0,0,40,38,<=50K
43,2,13,2,3,0,4,1,0,0,45,38,>50K
20,2,10,4,5,3,4,1,0,0,20,38,<=50K
43,2,13,0,12,3,4,1,0,0,40,38,<=50K
45,2,10,2,9,0,4,1,0,0,40,38,>50K
39,2,9,4,4,4,4,1,0,0,40,38,<=50K
31,1,14,2,9,0,4,1,0,0,45,38,<=50K
23,2,10,4,11,2,1,1,0,0,25,29,<=50K
38,5,14,0,0,1,4,0,0,0,40,38,<=50K
37,4,9,2,13,0,4,1,0,0,45,4,>50K
18,2,9,4,6,2,4,0,0,0,40,38,<=50K
41,4,9,2,3,0,4,1,0,0,45,25,<=50K
26,2,13,4,9,3,4,1,0,0,30,38,<=50K
37,2,9,2,2,0,4,1,0,0,40,38,<=50K
33,2,10,2,9,0,4,1,0,0,40,28,>50K
31,2,13,4,12,1,4,1,0,0,40,38,<=50K
27,2,10,2,3,0,4,1,0,0,80,38,<=50K
35,2,14,2,11,0,4,1,0,0,40,38,>50K
28,4,10,2,0,5,4,0,0,0,30,38,>50K
59,2,9,4,0,1,4,1,0,0,50,12,<=50K
42,2,13,2,9,0,4,1,0,0,40,38,<=50K
50,2,9,2,13,0,4,1,0,0,40,38,>50K
32,2,10,0,6,4,4,0,0,0,40,38,<=50K
27,2,9,5,2,4,2,1,0,0,40,38,<=50K
43,2,13,0,6,2,4,1,0,0,40,38,<=50K
46,2,7,0,9,4,0,1,0,0,40,38,>50K
41,2,10,2,11,0,4,1,0,0,50,38,>50K
20,2,10,4,11,3,4,0,0,0,30,38,<=50K
45,2,4,2,6,0,2,1,0,0,40,38,<=50K
23,2,7,2,5,0,4,1,0,0,40,25,<=50K
58,2,10,2,2,0,4,1,0,0,40,38,>50K
38,2,11,4,3,2,1,0,0,0,40,38,<=50K
29,2,10,4,11,2,4,1,0,0,50,38,<=50K
26,1,13,4,9,1,4,0,0,0,40,38,<=50K
42,2,13,2,0,0,1,1,0,0,40,29,>50K
61,2,9,5,13,4,1,1,0,0,45,38,>50K
43,2,9,0,6,3,4,1,0,0,40,38,<=50K
51,5,9,2,2,0,4,1,0,0,56,38,>50K
23,2,9,4,5,1,4,1,0,0,40,38,<=50K
24,2,9,4,6,4,4,0,0,0,40,38,<=50K
38,2,11,2,2,0,4,1,0,0,50,38,<=50K
48,2,9,2,5,5,4,0,0,0,16,38,>50K
33,2,9,4,2,1,4,1,0,0,30,38,<=50K
18,2,4,4,7,2,1,0,0,0,40,29,<=50K
52,2,9,2,2,0,4,1,0,0,40,38,<=50K
28,2,9,4,9,1,4,1,0,0,40,38,<=50K
37,2,10,4,7,2,1,1,0,0,30,39,<=50K
45,1,14,2,9,0,4,1,0,0,50,38,>50K
17,2,6,4,11,3,4,0,0,0,16,38,<=50K
56,2,14,2,9,0,4,1,0,0,40,38,>50K
38,3,12,0,3,4,4,1,0,0,45,38,<=50K
81,2,4,2,13,0,4,1,0,0,10,38,<=50K
22,2,10,4,6,3,4,0,0,0,30,38,<=50K
43,5,10,0,0,4,4,0,0,0,40,38,<=50K
50,2,9,2,13,0,4,1,0,0,40,38,>50K
31,2,10,5,5,1,4,1,0,0,40,38,<=50K
35,2,10,0,3,1,4,0,0,0,40,38,<=50K
36,2,13,5,7,4,2,0,0,0,35,38,<=50K
33,2,4,2,4,0,4,1,0,0,40,25,<=50K
50,2,9,4,5,3,4,1,0,0,25,38,<=50K
55,2,10,2,9,0,4,1,0,0,40,38,>50K
29,2,9,0,6,4,4,0,0,0,40,38,<=50K
24,2,10,4,7,2,2,0,0,0,30,13,<=50K
39,0,10,0,0,1,4,1,0,0,40,38,>50K
34,2,13,4,11,1,4,1,0,0,40,38,<=50K
29,2,4,0,2,4,4,0,0,0,55,38,<=50K
60,2,10,2,2,0,3,1,0,0,32,38,>50K
33,2,14,2,3,5,4,0,0,0,50,38,>50K
58,2,5,4,5,3,4,1,0,0,40,7,<=50K
27,2,10,5,11,1,4,1,0,0,40,38,<=50K
46,5,10,0,10,4,0,0,0,0,40,38,<=50K
63,2,9,0,10,1,4,1,0,0,40,38,<=50K
38,4,10,0,7,4,4,0,0,0,40,38,<=50K
23,2,10,4,2,3,4,1,0,0,15,38,<=50K
31,2,15,2,9,5,4,0,0,0,60,38,>50K
49,3,9,2,3,0,4,1,0,0,40,38,>50K
45,3,16,2,9,0,4,1,0,0,60,38,>50K
42,2,5,2,13,0,4,1,0,0,40,38,<=50K
48,2,9,2,6,0,4,1,0,0,40,38,<=50K
33,2,9,2,2,0,4,1,0,0,40,38,<=50K
24,2,10,4,0,3,4,1,0,0,40,38,<=50K
49,4,10,2,11,0,4,1,0,0,50,38,<=50K
50,2,9,0,0,1,4,0,0,0,40,38,<=50K
19,2,10,4,7,3,4,0,0,0,20,38,<=50K
18,2,6,4,7,3,4,0,0,0,28,38,<=50K
20,2,9,4,2,1,4,1,0,0,40,38,<=50K
42,2,9,0,13,1,4,1,0,0,40,38,<=50K
46,2,9,2,6,0,1,1,0,0,40,0,>50K
40,0,9,2,0,5,4,0,0,0,20,38,>50K
54,2,14,2,3,0,1,1,0,0,45,38,>50K
28,2,9,2,2,0,4,1,0,0,45,38,<=50K
38,2,10,2,2,0,4,1,0,0,40,38,>50K
28,2,10,4,8,1,4,0,0,0,40,38,<=50K
22,2,7,4,2,3,4,1,0,0,40,38,<=50K
31,2,13,2,3,0,4,1,0,0,50,38,>50K
27,2,9,2,2,0,4,1,0,0,40,38,<=50K
45,2,13,2,9,0,4,1,0,0,42,38,>50K
38,2,13,2,3,0,4,1,0,0,40,38,>50K
75,2,14,4,10,1,4,1,0,0,16,38,<=50K
41,2,14,0,3,4,2,0,0,0,60,38,>50K
37,2,13,2,11,0,4,1,0,0,60,38,>50K
47,2,9,4,3,3,4,0,0,0,50,4,<=50K
34,1,13,2,9,0,4,1,0,0,45,25,>50K
25,2,9,2,2,3,4,1,0,0,40,38,<=50K
52,2,9,6,0,1,4,0,0,0,40,38,<=50K
35,2,9,4,4,1,3,1,0,0,40,32,<=50K
44,1,8,2,7,2,4,0,0,0,35,25,<=50K
27,1,9,2,3,0,4,1,0,0,80,38,>50K
42,2,10,4,12,1,4,1,0,0,33,38,<=50K
26,2,5,4,7,3,4,0,0,0,38,7,<=50K
23,2,9,4,9,1,4,1,0,0,40,1,<=50K
28,2,9,4,9,1,0,0,0,0,40,38,<=50K
38,4,9,2,2,0,4,1,0,0,50,38,<=50K
28,2,10,4,2,3,4,1,0,0,50,38,<=50K
29,2,9,4,0,2,4,0,0,0,40,38,<=50K
30,2,10,4,3,3,2,0,0,0,40,38,<=50K
48,2,10,2,5,0,4,1,0,0,40,38,<=50K
38,2,14,2,3,0,4,1,0,0,60,4,>50K
24,2,9,4,5,2,4,1,0,0,40,38,<=50K
47,5,16,2,9,0,4,1,0,0,40,38,>50K
29,2,10,4,9,2,4,0,0,0,40,38,<=50K
45,2,12,0,2,1,4,1,0,0,40,38,<=50K
24,2,9,4,2,3,4,1,0,0,40,38,<=50K
40,2,9,2,6,0,4,1,0,0,40,38,<=50K
28,1,5,2,2,0,2,1,0,0,40,37,>50K
46,0,13,0,9,4,4,0,0,0,50,38,>50K
32,2,10,2,6,0,4,1,0,0,40,38,<=50K
20,2,9,4,11,1,4,1,0,0,40,38,<=50K
23,2,10,4,7,4,4,1,0,0,35,25,<=50K
46,2,9,2,7,0,4,1,0,0,40,38,<=50K
21,2,9,4,11,3,4,0,0,0,35,38,<=50K
59,2,14,2,3,0,1,1,0,0,40,38,>50K
31,2,10,2,9,0,4,1,0,0,50,38,<=50K
48,2,10,0,3,1,4,0,0,0,40,38,<=50K
34,2,4,2,13,0,4,1,0,0,40,38,<=50K
19,2,10,4,7,3,4,1,0,0,25,38,<=50K
20,2,10,4,11,3,4,1,0,0,35,38,<=50K
29,2,13,4,9,3,4,1,0,0,50,38,<=50K
54,2,10,2,2,0,4,1,0,0,40,38,>50K
36,2,9,2,2,0,4,1,0,0,52,38,<=50K
43,2,13,4,11,1,4,1,0,0,50,38,>50K
33,2,14,2,9,0,4,1,0,0,45,38,>50K
33,2,6,0,7,4,4,0,0,0,45,38,<=50K
36,2,10,2,13,0,4,1,0,0,40,38,<=50K
45,4,9,2,2,0,4,1,0,0,60,38,<=50K
25,2,13,4,0,1,4,0,0,0,40,38,<=50K
28,2,11,2,6,0,4,1,0,0,40,38,<=50K
23,2,9,4,8,3,4,1,0,0,40,38,<=50K
24,2,9,4,3,1,4,0,0,0,40,38,<=50K
58,4,10,0,9,1,4,0,0,0,40,38,<=50K
36,2,11,0,12,4,4,0,0,0,40,38,<=50K
46,2,10,2,11,0,4,1,0,0,50,38,<=50K
26,2,9,4,7,4,2,1,0,0,40,38,<=50K
52,2,3,4,5,1,4,0,0,0,40,38,<=50K
19,2,9,4,7,1,4,0,0,0,45,38,<=50K
33,2,13,2,9,0,4,1,0,0,60,38,>50K
60,2,9,2,2,0,4,1,0,0,40,38,<=50K
39,2,10,0,3,1,4,1,0,0,38,38,<=50K
45,2,13,0,3,1,4,1,0,0,45,38,<=50K
37,1,10,3,0,4,2,0,0,0,40,38,<=50K
29,2,12,4,12,3,4,1,0,0,40,38,<=50K
53,2,10,2,2,0,4,1,0,0,66,38,<=50K
20,2,10,4,13,3,4,1,0,0,40,38,<=50K
39,2,14,4,9,3,4,0,0,0,40,38,<=50K
36,2,9,2,2,0,4,1,0,0,45,38,<=50K
53,2,4,0,6,4,2,0,0,0,56,38,<=50K
34,2,10,2,3,0,4,1,0,0,50,38,>50K
41,1,13,0,9,4,4,0,0,0,40,38,<=50K
34,2,9,0,3,4,4,0,0,0,38,38,<=50K
22,2,10,2,12,0,4,1,0,0,40,38,<=50K
43,2,8,2,2,0,4,1,0,0,40,38,<=50K
36,2,10,4,3,1,4,1,0,0,40,38,<=50K
47,2,9,2,11,0,4,1,0,0,55,38,>50K
33,2,10,5,6,1,4,1,0,0,40,38,<=50K
27,2,10,4,6,2,4,0,0,0,40,38,<=50K
33,2,10,4,12,1,4,1,0,0,70,38,<=50K
24,2,9,2,13,3,4,0,0,0,40,38,<=50K
47,1,10,0,9,1,4,0,0,0,40,38,<=50K
48,3,6,2,3,0,4,1,0,0,40,38,<=50K
28,2,9,2,11,0,4,1,0,0,50,38,<=50K
33,1,13,2,9,0,4,1,0,0,40,38,>50K
33,1,11,4,10,1,4,1,0,0,56,38,<=50K
26,2,10,4,0,1,4,0,0,0,25,38,<=50K
22,2,11,4,3,3,4,1,0,0,40,38,<=50K
34,2,10,2,3,0,4,1,0,0,55,38,>50K
31,3,10,4,3,3,4,1,0,0,45,38,<=50K
38,1,11,2,3,0,4,1,0,0,40,38,<=50K
51,4,10,2,9,5,4,0,0,0,40,38,>50K
36,2,10,2,3,0,4,1,0,0,40,38,<=50K
64,4,9,2,11,0,4,1,0,0,15,38,>50K
24,2,10,4,6,3,4,1,0,0,55,38,<=50K
21,5,10,4,3,3,4,0,0,0,20,38,<=50K
28,2,10,2,2,0,4,1,0,0,60,38,>50K
41,3,9,2,2,0,4,1,0,0,50,38,<=50K
17,2,5,4,7,3,4,1,0,0,16,38,<=50K
58,2,16,2,9,0,4,1,0,0,50,38,>50K
50,4,13,2,11,0,4,1,0,0,8,38,<=50K
30,2,7,3,5,1,0,1,0,0,40,25,<=50K
47,2,9,2,2,0,4,1,0,0,40,38,<=50K
24,2,10,4,11,3,4,1,0,0,20,38,<=50K
50,0,10,2,3,0,2,1,0,0,40,38,<=50K
29,2,14,4,9,1,4,1,0,0,55,33,<=50K
31,4,16,2,9,0,4,1,0,0,40,38,>50K
40,4,9,2,4,0,4,1,0,0,70,38,>50K
31,2,10,4,11,1,4,0,0,0,60,38,<=50K
53,2,5,2,6,0,2,1,0,0,40,38,<=50K
33,2,9,4,0,1,4,0,0,0,40,38,<=50K
43,2,13,2,7,0,4,1,0,0,40,38,<=50K
38,2,13,2,3,5,4,0,0,0,50,38,>50K
18,2,7,4,11,3,4,0,0,0,30,38,<=50K
50,2,9,2,3,0,4,1,0,0,40,38,>50K
27,2,7,2,2,0,4,1,0,0,40,38,<=50K
19,2,10,4,11,3,4,0,0,0,25,38,<=50K
24,5,13,4,12,1,4,0,0,0,40,38,<=50K
25,2,14,4,9,3,4,1,0,0,35,38,<=50K
34,2,13,0,11,1,4,0,0,0,50,38,>50K
30,3,11,2,11,0,4,1,0,0,35,38,<=50K
37,0,14,0,9,1,4,0,0,0,40,38,<=50K
38,2,9,2,6,0,4,1,0,0,48,38,>50K
67,6,9,2,0,0,1,1,0,0,12,29,<=50K
35,2,9,2,13,0,4,1,0,0,30,38,<=50K
75,4,9,2,4,0,4,1,0,0,30,38,<=50K
47,2,10,2,3,5,4,0,0,0,50,38,<=50K
23,2,6,2,5,0,4,1,0,0,40,38,<=50K
51,0,9,0,0,1,4,0,0,0,8,38,<=50K
42,1,9,0,7,1,2,1,0,0,40,38,<=50K
32,2,10,2,12,5,4,0,0,0,32,38,>50K
54,2,9,5,11,4,4,0,0,0,35,38,<=50K
20,2,10,4,5,3,4,0,0,0,40,38,<=50K
39,2,9,2,2,0,4,1,0,0,40,38,>50K
35,2,9,4,6,1,4,0,0,0,40,38,<=50K
45,1,13,2,2,0,4,1,0,0,35,38,>50K
27,2,13,4,11,1,4,0,0,0,40,38,<=50K
61,4,4,2,11,0,4,1,0,0,30,38,>50K
41,2,9,4,11,1,4,1,0,0,50,38,<=50K
22,2,10,4,12,3,4,1,0,0,40,38,<=50K
25,2,10,2,2,0,4,1,0,0,40,38,<=50K
20,2,10,4,7,3,4,0,0,0,35,38,<=50K
20,2,10,4,6,2,2,0,0,0,35,38,<=50K
67,3,13,2,3,0,4,1,0,0,16,38,<=50K
44,2,10,2,11,0,4,1,0,0,60,38,>50K
42,2,9,2,11,0,4,1,0,0,60,38,>50K
29,1,10,4,0,1,3,1,0,0,40,6,<=50K
48,2,10,4,2,4,4,0,0,0,38,38,>50K
25,2,9,4,0,2,2,0,0,0,40,38,<=50K
31,2,9,0,7,4,4,0,0,0,99,38,>50K
40,2,14,0,9,1,4,1,0,0,20,38,<=50K
26,2,10,2,11,0,4,1,0,0,40,38,<=50K
28,2,9,2,7,3,4,0,0,0,35,38,<=50K
52,2,10,2,2,0,4,1,0,0,40,38,>50K
41,4,9,2,9,0,4,1,0,0,40,38,<=50K
39,4,13,2,4,5,4,0,0,0,50,38,<=50K
48,2,9,4,0,1,2,0,0,0,16,37,<=50K
19,2,9,4,11,1,4,0,0,0,30,38,<=50K
19,2,10,4,11,2,4,1,0,0,40,38,<=50K
32,2,9,4,5,3,4,1,0,0,50,38,<=50K
39,2,9,4,5,2,4,1,0,0,40,38,<=50K
33,2,9,2,2,0,4,1,0,0,40,38,<=50K
38,2,9,4,5,1,4,1,0,0,40,38,<=50K
27,2,10,4,4,3,4,1,0,0,45,38,<=50K
23,2,9,4,3,3,4,0,0,0,45,38,<=50K
25,1,13,4,0,1,1,1,0,0,20,18,<=50K
37,3,12,2,11,0,4,1,0,0,68,38,<=50K
31,2,9,2,13,0,4,1,0,0,65,38,<=50K
24,2,12,4,11,3,4,0,0,0,37,38,<=50K
53,1,13,0,0,4,4,0,0,0,38,5,<=50K
25,2,10,2,0,5,4,0,0,0,40,38,>50K
59,2,7,4,6,1,4,1,0,0,40,38,<=50K
39,0,9,0,0,4,4,0,0,0,40,38,<=50K
28,2,10,4,5,3,4,1,0,0,40,38,<=50K
22,2,9,4,5,1,4,1,0,0,40,38,<=50K
20,2,9,4,2,2,4,1,0,0,40,7,<=50K
25,2,10,4,7,3,4,0,0,0,40,38,<=50K
27,2,10,4,2,4,4,1,0,0,50,38,<=50K
20,2,9,4,11,4,4,1,0,0,40,38,<=50K
43,4,6,0,4,4,4,1,0,0,25,38,<=50K
39,2,10,0,0,1,4,0,0,0,40,38,<=50K
27,2,13,4,9,1,4,1,0,0,45,38,<=50K
17,2,6,4,11,3,4,0,0,0,5,38,<=50K
40,5,15,2,9,0,4,1,0,0,72,38,<=50K
50,2,10,2,2,0,4,1,0,0,48,38,>50K
23,3,13,4,0,3,4,0,0,0,35,38,<=50K
30,2,9,4,3,1,4,0,0,0,40,38,<=50K
24,2,9,2,5,0,4,1,0,0,50,38,<=50K
23,2,13,4,0,3,4,0,0,0,20,38,<=50K
45,4,13,2,2,0,4,1,0,0,20,38,<=50K
22,2,10,4,11,2,4,1,0,0,20,38,<=50K
41,2,10,4,5,1,4,1,0,0,40,38,<=50K
48,2,4,2,6,0,4,1,0,0,40,38,>50K
31,2,9,0,6,2,4,1,0,0,40,38,<=50K
49,3,13,2,3,0,4,1,0,0,50,38,<=50K
38,2,9,4,2,1,4,1,0,0,40,38,<=50K
58,1,9,2,13,0,4,1,0,0,48,38,<=50K
58,2,13,0,9,1,4,0,0,0,50,38,<=50K
61,4,9,2,3,0,4,1,0,0,40,38,<=50K
32,2,11,2,12,0,4,1,0,0,45,38,>50K
33,4,9,0,2,1,4,1,0,0,50,38,<=50K
28,2,13,5,3,1,4,0,0,0,50,38,>50K
22,2,10,4,7,3,4,0,0,0,11,38,<=50K
35,2,9,2,2,0,4,1,0,0,40,38,>50K
59,2,9,2,11,0,4,1,0,0,55,38,<=50K
50,4,9,2,11,0,2,1,0,0,40,38,<=50K
56,3,8,6,3,1,4,0,0,0,40,38,<=50K
36,4,9,4,2,1,4,1,0,0,40,38,<=50K
28,2,10,2,11,0,0,1,0,0,60,38,<=50K
42,2,11,2,9,0,2,1,0,0,40,38,>50K
60,2,9,2,7,0,4,1,0,0,40,38,<=50K
41,3,10,2,11,0,4,1,0,0,91,38,<=50K
36,2,9,2,2,0,4,1,0,0,55,38,>50K
52,1,14,2,9,0,4,1,0,0,40,38,>50K
42,4,9,2,13,0,4,1,0,0,40,38,<=50K
26,1,10,2,10,0,4,1,0,0,55,38,>50K
31,1,13,0,9,4,4,0,0,0,40,38,<=50K
47,2,3,5,11,4,4,0,0,0,40,25,<=50K
35,2,10,2,6,0,4,1,0,0,50,38,<=50K
19,2,5,4,5,3,4,1,0,0,25,38,<=50K
59,4,10,2,11,5,4,0,0,0,80,38,>50K
38,2,13,2,3,0,4,1,0,0,40,38,>50K
36,2,13,2,3,0,4,1,0,0,50,38,<=50K
35,2,14,4,3,1,4,0,0,0,55,38,<=50K
39,2,9,2,4,0,4,1,0,0,30,38,<=50K
64,2,10,5,7,1,4,1,0,0,40,38,<=50K
17,1,6,4,7,3,4,0,0,0,25,38,<=50K
49,2,10,2,7,0,4,1,0,0,32,38,<=50K
19,2,10,4,7,3,4,0,0,0,25,38,<=50K
26,2,9,4,5,1,4,1,0,0,45,38,<=50K
38,2,4,2,0,0,4,1,0,0,40,38,<=50K
25,2,13,4,3,2,4,0,0,0,25,38,<=50K
19,2,9,4,9,1,4,0,0,0,40,38,<=50K
22,2,11,4,3,4,1,1,0,0,40,34,<=50K
60,2,10,0,2,3,4,1,0,0,44,38,>50K
46,2,9,5,2,1,4,1,0,0,37,38,<=50K
33,5,10,4,7,3,4,1,0,0,40,38,<=50K
51,1,14,0,3,1,4,0,0,0,40,38,<=50K
60,3,9,2,4,0,4,1,0,0,25,38,<=50K
39,4,9,2,4,0,4,1,0,0,60,38,<=50K
39,2,12,4,12,1,4,0,0,0,40,38,<=50K
40,1,10,4,3,1,4,1,0,0,40,38,<=50K
48,2,10,2,3,0,4,1,0,0,65,38,>50K
24,2,9,4,5,2,4,1,0,0,40,38,<=50K
32,2,9,0,5,1,4,1,0,0,40,38,<=50K
31,4,10,2,2,0,4,1,0,0,60,38,<=50K
39,2,9,4,6,1,2,1,0,0,40,38,<=50K
27,2,14,4,3,3,4,0,0,0,40,38,<=50K
45,5,14,4,0,1,2,1,0,0,38,38,<=50K
31,2,13,4,2,1,1,1,0,0,40,39,<=50K
63,2,9,0,3,1,4,0,0,0,40,38,<=50K
45,2,13,2,3,0,4,1,0,0,50,38,>50K
28,5,10,5,0,4,4,0,0,0,50,38,<=50K
23,2,13,4,11,3,4,0,0,0,40,38,<=50K
50,2,9,2,2,0,4,1,0,0,44,38,>50K
33,2,8,2,10,0,4,1,0,0,40,38,<=50K
29,2,10,2,13,0,4,1,0,0,40,38,<=50K
36,2,9,0,0,4,4,0,0,0,35,38,<=50K
60,2,2,2,2,0,4,1,0,0,40,25,>50K
23,2,13,4,11,3,4,1,0,0,55,38,<=50K
38,3,9,2,3,0,4,1,0,0,50,38,<=50K
